period_start,period_end,report_month,country,fnid,unit_name,country,county,sub_county,livelihood_zone_code,livelihood_zone_name,ipc_phase,humanitarian_assistance,unit_type,fewsnet_region,ipc_phase_label
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332060018,"Southern Agropastoral Zone, Naivasha, Nakuru, Kenya",Kenya,Nakuru,Naivasha,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333030018,"Southern Agropastoral Zone, Narok East, Narok, Kenya",Kenya,Narok,Narok East,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333040018,"Southern Agropastoral Zone, Narok North, Narok, Kenya",Kenya,Narok,Narok North,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333050018,"Southern Agropastoral Zone, Narok South, Narok, Kenya",Kenya,Narok,Narok South,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333060018,"Southern Agropastoral Zone, Narok West, Narok, Kenya",Kenya,Narok,Narok West,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344060018,"Southern Agropastoral Zone, Suna East, Migori, Kenya",Kenya,Migori,Suna East,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344070018,"Southern Agropastoral Zone, Suna West, Migori, Kenya",Kenya,Migori,Suna West,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334010015,"Southern Pastoral Zone, Kajiado Central, Kajiado, Kenya",Kenya,Kajiado,Kajiado Central,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334020015,"Southern Pastoral Zone, Kajiado East, Kajiado, Kenya",Kenya,Kajiado,Kajiado East,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334040015,"Southern Pastoral Zone, Kajiado South, Kajiado, Kenya",Kenya,Kajiado,Kajiado South,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334050015,"Southern Pastoral Zone, Kajiado West, Kajiado, Kenya",Kenya,Kajiado,Kajiado West,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317020015,"Southern Pastoral Zone, Kibwezi East, Makueni, Kenya",Kenya,Makueni,Kibwezi East,KE15,Southern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317030015,"Southern Pastoral Zone, Kibwezi West, Makueni, Kenya",Kenya,Makueni,Kibwezi West,KE15,Southern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333020015,"Southern Pastoral Zone, Kilgoris, Narok, Kenya",Kenya,Narok,Kilgoris,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344020015,"Southern Pastoral Zone, Kuria East, Migori, Kenya",Kenya,Migori,Kuria East,KE15,Southern Pastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333030015,"Southern Pastoral Zone, Narok East, Narok, Kenya",Kenya,Narok,Narok East,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333040015,"Southern Pastoral Zone, Narok North, Narok, Kenya",Kenya,Narok,Narok North,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333050015,"Southern Pastoral Zone, Narok South, Narok, Kenya",Kenya,Narok,Narok South,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333060015,"Southern Pastoral Zone, Narok West, Narok, Kenya",Kenya,Narok,Narok West,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C306030015,"Southern Pastoral Zone, Voi, Taita Taveta, Kenya",Kenya,Taita Taveta,Voi,KE15,Southern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010114,"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020114,"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010214,"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020114,"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030114,"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030214,"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030314,"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020314,"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020214,"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010614,"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010414,"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020414,"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010514,"Tana Riverine Zone, Sala, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE14,Tana Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020202,"Turkwell Riverine Zone, Kanamkemer, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020302,"Turkwell Riverine Zone, Kang'Atotha, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020402,"Turkwell Riverine Zone, Kerio Delta, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010102,"Turkwell Riverine Zone, Kotaruk/Lobei, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020502,"Turkwell Riverine Zone, Lodwa Township, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010402,"Turkwell Riverine Zone, Turkwel, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE02,Turkwell Riverine Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020124,"Western Agropastoral Zone, Angata Nanyokie, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020224,"Western Agropastoral Zone, Baawa, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330010024,"Western Agropastoral Zone, Baringo Central, Baringo, Kenya",Kenya,Baringo,Baringo Central,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330020024,"Western Agropastoral Zone, Baringo North, Baringo, Kenya",Kenya,Baringo,Baringo North,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330030024,"Western Agropastoral Zone, Baringo South, Baringo, Kenya",Kenya,Baringo,Baringo South,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020324,"Western Agropastoral Zone, El-Barta, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324010024,"Western Agropastoral Zone, Kacheliba, West Pokot, Kenya",Kenya,West Pokot,Kacheliba,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030124,"Western Agropastoral Zone, Kapedo/Napeitom, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324020024,"Western Agropastoral Zone, Kapenguria, West Pokot, Kenya",Kenya,West Pokot,Kapenguria,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328010024,"Western Agropastoral Zone, Keiyo North, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Keiyo North,KE24,Western Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C331010024,"Western Agropastoral Zone, Laikipia East, Laikipia, Kenya",Kenya,Laikipia,Laikipia East,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C331020024,"Western Agropastoral Zone, Laikipia North, Laikipia, Kenya",Kenya,Laikipia,Laikipia North,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C331030024,"Western Agropastoral Zone, Laikipia West, Laikipia, Kenya",Kenya,Laikipia,Laikipia West,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325030124,"Western Agropastoral Zone, Lodokejek, Samburu West, Samburu, Kenya",Kenya,Samburu,Samburu West,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325030224,"Western Agropastoral Zone, Loosuk, Samburu West, Samburu, Kenya",Kenya,Samburu,Samburu West,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328030024,"Western Agropastoral Zone, Marakwet East, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Marakwet East,KE24,Western Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328040024,"Western Agropastoral Zone, Marakwet West, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Marakwet West,KE24,Western Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325030324,"Western Agropastoral Zone, Maralal, Samburu West, Samburu, Kenya",Kenya,Samburu,Samburu West,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020424,"Western Agropastoral Zone, Nachola, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010524,"Western Agropastoral Zone, Oldo-Nyiro, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324030024,"Western Agropastoral Zone, Pokot South, West Pokot, Kenya",Kenya,West Pokot,Pokot South,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325030424,"Western Agropastoral Zone, Porro, Samburu West, Samburu, Kenya",Kenya,Samburu,Samburu West,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324040024,"Western Agropastoral Zone, Sigor, West Pokot, Kenya",Kenya,West Pokot,Sigor,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325030524,"Western Agropastoral Zone, Suguta Marmar, Samburu West, Samburu, Kenya",Kenya,Samburu,Samburu West,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330060024,"Western Agropastoral Zone, Tiaty, Baringo, Kenya",Kenya,Baringo,Tiaty,KE24,Western Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010124,"Western Agropastoral Zone, Wamba East, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010224,"Western Agropastoral Zone, Wamba North, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010324,"Western Agropastoral Zone, Wamba West, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010424,"Western Agropastoral Zone, Waso, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE24,Western Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327010021,"Western High Potential Zone, Ainabkoi, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Ainabkoi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335010021,"Western High Potential Zone, Ainamoi, Kericho, Kenya",Kenya,Kericho,Ainamoi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329010021,"Western High Potential Zone, Aldai, Nandi, Kenya",Kenya,Nandi,Aldai,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344010021,"Western High Potential Zone, Awendo, Migori, Kenya",Kenya,Migori,Awendo,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335020021,"Western High Potential Zone, Belgut, Kericho, Kenya",Kenya,Kericho,Belgut,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345010021,"Western High Potential Zone, Bobasi, Kisii, Kenya",Kenya,Kisii,Bobasi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345020021,"Western High Potential Zone, Bomachoge Borabu, Kisii, Kenya",Kenya,Kisii,Bomachoge Borabu,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345030021,"Western High Potential Zone, Bomachoge Chache, Kisii, Kenya",Kenya,Kisii,Bomachoge Chache,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C336010021,"Western High Potential Zone, Bomet Central, Bomet, Kenya",Kenya,Bomet,Bomet Central,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C336020021,"Western High Potential Zone, Bomet East, Bomet, Kenya",Kenya,Bomet,Bomet East,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345040021,"Western High Potential Zone, Bonchari, Kisii, Kenya",Kenya,Kisii,Bonchari,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C346010021,"Western High Potential Zone, Borabu, Nyamira, Kenya",Kenya,Nyamira,Borabu,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339010021,"Western High Potential Zone, Bumula, Bungoma, Kenya",Kenya,Bungoma,Bumula,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335030021,"Western High Potential Zone, Bureti, Kericho, Kenya",Kenya,Kericho,Bureti,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337010021,"Western High Potential Zone, Butere, Kakamega, Kenya",Kenya,Kakamega,Butere,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340020021,"Western High Potential Zone, Butula, Busia, Kenya",Kenya,Busia,Butula,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C336030021,"Western High Potential Zone, Chepalungu, Bomet, Kenya",Kenya,Bomet,Chepalungu,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326010021,"Western High Potential Zone, Cherangany, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Cherangany,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329020021,"Western High Potential Zone, Chesumei, Nandi, Kenya",Kenya,Nandi,Chesumei,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330040021,"Western High Potential Zone, Eldama Ravine, Baringo, Kenya",Kenya,Baringo,Eldama Ravine,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329030021,"Western High Potential Zone, Emgwen, Nandi, Kenya",Kenya,Nandi,Emgwen,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338010021,"Western High Potential Zone, Emuhaya, Vihiga, Kenya",Kenya,Vihiga,Emuhaya,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333010021,"Western High Potential Zone, Emurua Dikirr, Narok, Kenya",Kenya,Narok,Emurua Dikirr,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338020021,"Western High Potential Zone, Hamisi, Vihiga, Kenya",Kenya,Vihiga,Hamisi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337020021,"Western High Potential Zone, Ikolomani, Kakamega, Kenya",Kenya,Kakamega,Ikolomani,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343020021,"Western High Potential Zone, Kabondo Kasipul, Homa Bay, Kenya",Kenya,Homa Bay,Kabondo Kasipul,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339020021,"Western High Potential Zone, Kabuchai, Bungoma, Kenya",Kenya,Bungoma,Kabuchai,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339030021,"Western High Potential Zone, Kanduyi, Bungoma, Kenya",Kenya,Bungoma,Kanduyi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327020021,"Western High Potential Zone, Kapseret, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Kapseret,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343040021,"Western High Potential Zone, Kasipul, Homa Bay, Kenya",Kenya,Homa Bay,Kasipul,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328010021,"Western High Potential Zone, Keiyo North, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Keiyo North,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328020021,"Western High Potential Zone, Keiyo South, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Keiyo South,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327030021,"Western High Potential Zone, Kesses, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Kesses,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337030021,"Western High Potential Zone, Khwisero, Kakamega, Kenya",Kenya,Kakamega,Khwisero,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333020021,"Western High Potential Zone, Kilgoris, Narok, Kenya",Kenya,Narok,Kilgoris,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339040021,"Western High Potential Zone, Kimilili, Bungoma, Kenya",Kenya,Bungoma,Kimilili,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326030021,"Western High Potential Zone, Kiminini, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Kiminini,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335040021,"Western High Potential Zone, Kipkelion East, Kericho, Kenya",Kenya,Kericho,Kipkelion East,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335050021,"Western High Potential Zone, Kipkelion West, Kericho, Kenya",Kenya,Kericho,Kipkelion West,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345050021,"Western High Potential Zone, Kitutu Chache North, Kisii, Kenya",Kenya,Kisii,Kitutu Chache North,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345060021,"Western High Potential Zone, Kitutu Chache South, Kisii, Kenya",Kenya,Kisii,Kitutu Chache South,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C346020021,"Western High Potential Zone, Kitutu Masaba, Nyamira, Kenya",Kenya,Nyamira,Kitutu Masaba,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C336040021,"Western High Potential Zone, Konoin, Bomet, Kenya",Kenya,Bomet,Konoin,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332030021,"Western High Potential Zone, Kuresoi North, Nakuru, Kenya",Kenya,Nakuru,Kuresoi North,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332040021,"Western High Potential Zone, Kuresoi South, Nakuru, Kenya",Kenya,Nakuru,Kuresoi South,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326040021,"Western High Potential Zone, Kwanza, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Kwanza,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
